ID,Target_Form_ID,Source_Form_ID,Comment,Source,Xenolog_Cluster_ID,Borrowing_Detection_Method
expert-ShuigenCentralSandong-five-1,ShuigenCentralSandong-five-1,,Sinitic,,expert-69,
auto-ShuigenCentralSandong-five-1,ShuigenCentralSandong-five-1,,,,auto-77,
expert-ShuigenCentralSandong-four-1,ShuigenCentralSandong-four-1,,Sinitic,,expert-139,
expert-ShuigenCentralSandong-goout-1,ShuigenCentralSandong-goout-1,,,,expert-151,
auto-ShuigenCentralSandong-green-1,ShuigenCentralSandong-green-1,,,,auto-91,
expert-ShuigenCentralSandong-guest-1,ShuigenCentralSandong-guest-1,,Sinitic,,expert-160,
expert-ShuigenCentralSandong-heart-1,ShuigenCentralSandong-heart-1,,,,expert-1000,
expert-ShuigenCentralSandong-hundred-1,ShuigenCentralSandong-hundred-1,,,,expert-182,
auto-ShuigenCentralSandong-hundred-1,ShuigenCentralSandong-hundred-1,,,,auto-100,
expert-ShuigenCentralSandong-iron-1,ShuigenCentralSandong-iron-1,,Sinitic,,expert-101,
auto-ShuigenCentralSandong-iron-1,ShuigenCentralSandong-iron-1,,,,auto-103,
expert-ShuigenCentralSandong-laugh-1,ShuigenCentralSandong-laugh-1,,,,expert-195,
expert-ShuigenCentralSandong-lightweight-1,ShuigenCentralSandong-lightweight-1,,,,expert-203,
auto-ShuigenCentralSandong-long-1,ShuigenCentralSandong-long-1,,,,auto-108,
auto-ShuigenCentralSandong-many-1,ShuigenCentralSandong-many-1,,,,auto-116,
expert-ShuigenCentralSandong-monkey-1,ShuigenCentralSandong-monkey-1,,,,expert-119,
expert-ShuigenCentralSandong-mother-1,ShuigenCentralSandong-mother-1,,,,expert-226,
auto-ShuigenCentralSandong-mother-1,ShuigenCentralSandong-mother-1,,,,auto-123,
expert-ShuigenCentralSandong-neck-1,ShuigenCentralSandong-neck-1,,,,expert-235,
expert-ShuigenCentralSandong-new-1,ShuigenCentralSandong-new-1,,,,expert-237,
auto-ShuigenCentralSandong-new-1,ShuigenCentralSandong-new-1,,,,auto-134,
expert-ShuigenCentralSandong-nine-1,ShuigenCentralSandong-nine-1,,,,expert-144,
auto-ShuigenCentralSandong-nine-1,ShuigenCentralSandong-nine-1,,,,auto-135,
expert-ShuigenCentralSandong-not-1,ShuigenCentralSandong-not-1,,,,expert-239,
auto-ShuigenCentralSandong-not-1,ShuigenCentralSandong-not-1,,,,auto-138,
expert-ShuigenCentralSandong-oldersister-1,ShuigenCentralSandong-oldersister-1,,,,expert-247,
auto-ShuigenCentralSandong-oldersister-1,ShuigenCentralSandong-oldersister-1,,,,auto-146,
expert-ShuigenCentralSandong-person-1,ShuigenCentralSandong-person-1,,Sinitic 人 MC nyin,,expert-155,
expert-ShuigenCentralSandong-pig-1,ShuigenCentralSandong-pig-1,,,,expert-263,
auto-ShuigenCentralSandong-pig-1,ShuigenCentralSandong-pig-1,,,,auto-153,
expert-ShuigenCentralSandong-red-1,ShuigenCentralSandong-red-1,,Sinitic,,expert-163,
auto-ShuigenCentralSandong-red-1,ShuigenCentralSandong-red-1,,,,auto-166,
expert-ShuigenCentralSandong-rope-1,ShuigenCentralSandong-rope-1,,,,expert-291,
expert-ShuigenCentralSandong-scratch-1,ShuigenCentralSandong-scratch-1,,,,expert-306,
expert-ShuigenCentralSandong-seven-1,ShuigenCentralSandong-seven-1,,,,expert-167,
auto-ShuigenCentralSandong-seven-1,ShuigenCentralSandong-seven-1,,,,auto-179,
auto-ShuigenCentralSandong-short-1,ShuigenCentralSandong-short-1,,,,auto-185,
expert-ShuigenCentralSandong-sit-1,ShuigenCentralSandong-sit-1,,,,expert-330,
auto-ShuigenCentralSandong-sit-1,ShuigenCentralSandong-sit-1,,,,auto-191,
expert-ShuigenCentralSandong-six-1,ShuigenCentralSandong-six-1,,Sinitic,,expert-170,
expert-ShuigenCentralSandong-skin-1,ShuigenCentralSandong-skin-1,,Sinitic,,expert-171,
auto-ShuigenCentralSandong-skin-1,ShuigenCentralSandong-skin-1,,,,auto-192,
expert-ShuigenCentralSandong-soninlaw-1,ShuigenCentralSandong-soninlaw-1,,,,expert-174,
auto-ShuigenCentralSandong-straight-1,ShuigenCentralSandong-straight-1,,,,auto-212,
expert-ShuigenCentralSandong-swim-1,ShuigenCentralSandong-swim-1,,,,expert-377,
auto-ShuigenCentralSandong-swim-1,ShuigenCentralSandong-swim-1,,,,auto-216,
expert-ShuigenCentralSandong-tea-1,ShuigenCentralSandong-tea-1,,Sinitic,,expert-188,
auto-ShuigenCentralSandong-tea-1,ShuigenCentralSandong-tea-1,,,,auto-218,
expert-ShuigenCentralSandong-ten-1,ShuigenCentralSandong-ten-1,,Sinitic,,expert-379,
auto-ShuigenCentralSandong-ten-1,ShuigenCentralSandong-ten-1,,,,auto-220,
expert-ShuigenCentralSandong-thick-1,ShuigenCentralSandong-thick-1,,,,expert-381,
auto-ShuigenCentralSandong-thick-1,ShuigenCentralSandong-thick-1,,,,auto-222,
auto-ShuigenCentralSandong-thou-1,ShuigenCentralSandong-thou-1,,,,auto-225,
expert-ShuigenCentralSandong-three-1,ShuigenCentralSandong-three-1,,Sinitic,,expert-192,
expert-ShuigenCentralSandong-tooth-1,ShuigenCentralSandong-tooth-1,,,,expert-392,
auto-ShuigenCentralSandong-tooth-1,ShuigenCentralSandong-tooth-1,,,,auto-229,
expert-ShuigenCentralSandong-urine-1,ShuigenCentralSandong-urine-1,,Sinitic,,expert-406,
auto-ShuigenCentralSandong-urine-1,ShuigenCentralSandong-urine-1,,,,auto-234,
expert-ShuigenCentralSandong-village-1,ShuigenCentralSandong-village-1,,,,expert-410,
auto-ShuigenCentralSandong-village-1,ShuigenCentralSandong-village-1,,,,auto-236,
expert-ShuigenCentralSandong-white-1,ShuigenCentralSandong-white-1,,,,expert-422,
auto-ShuigenCentralSandong-white-1,ShuigenCentralSandong-white-1,,,,auto-247,
expert-XinfengSonaga-aubergine-1,XinfengSonaga-aubergine-1,,,,expert-15,
expert-XinfengSonaga-bad-1,XinfengSonaga-bad-1,,,,expert-6,
expert-XinfengSonaga-be-1,XinfengSonaga-be-1,,,,expert-9,
auto-XinfengSonaga-be-1,XinfengSonaga-be-1,,,,auto-9,
expert-XinfengSonaga-bealive-1,XinfengSonaga-bealive-1,,,,expert-10,
auto-XinfengSonaga-bealive-1,XinfengSonaga-bealive-1,,,,auto-11,
expert-XinfengSonaga-beard-1,XinfengSonaga-beard-1,,,,expert-27,
expert-XinfengSonaga-belly-1,XinfengSonaga-belly-1,,,,expert-16,
auto-XinfengSonaga-belly-1,XinfengSonaga-belly-1,,,,auto-15,
expert-XinfengSonaga-bite-1,XinfengSonaga-bite-1,,,,expert-19,
auto-XinfengSonaga-bite-1,XinfengSonaga-bite-1,,,,auto-18,
expert-XinfengSonaga-bow-1,XinfengSonaga-bow-1,,,,expert-29,
auto-XinfengSonaga-bow-1,XinfengSonaga-bow-1,,,,auto-26,
expert-XinfengSonaga-chopsticks-1,XinfengSonaga-chopsticks-1,,?,,expert-43,
expert-XinfengSonaga-claw-1,XinfengSonaga-claw-1,,,,expert-41,
expert-XinfengSonaga-clothes-1,XinfengSonaga-clothes-1,,,,expert-57,
auto-XinfengSonaga-cold-1,XinfengSonaga-cold-1,,,,auto-37,
expert-XinfengSonaga-come-1,XinfengSonaga-come-1,,,,expert-63,
auto-XinfengSonaga-come-1,XinfengSonaga-come-1,,,,auto-39,
expert-XinfengSonaga-cry-1,XinfengSonaga-cry-1,,,,expert-78,
auto-XinfengSonaga-cry-1,XinfengSonaga-cry-1,,,,auto-43,
expert-XinfengSonaga-dirty-1,XinfengSonaga-dirty-1,,,,expert-90,
auto-XinfengSonaga-dirty-1,XinfengSonaga-dirty-1,,,,auto-50,
expert-XinfengSonaga-dog-1,XinfengSonaga-dog-1,,Sinitic 狗 MC kuwX OC Cə.kˤroʔ,,expert-51,
expert-XinfengSonaga-duck-1,XinfengSonaga-duck-1,,,,expert-105,
auto-XinfengSonaga-duck-1,XinfengSonaga-duck-1,,,,auto-53,
expert-XinfengSonaga-empty-1,XinfengSonaga-empty-1,,,,expert-113,
auto-XinfengSonaga-empty-1,XinfengSonaga-empty-1,,,,auto-59,
expert-XinfengSonaga-eye-1,XinfengSonaga-eye-1,,,,expert-53,
expert-XinfengSonaga-face-1,XinfengSonaga-face-1,,,,expert-55,
auto-XinfengSonaga-fast-1,XinfengSonaga-fast-1,,,,auto-65,
expert-XinfengSonaga-father-1,XinfengSonaga-father-1,,,,expert-126,
expert-XinfengSonaga-fearbeafraid-1,XinfengSonaga-fearbeafraid-1,,Hmong-Mien,,expert-130,
auto-XinfengSonaga-fearbeafraid-1,XinfengSonaga-fearbeafraid-1,,,,auto-70,
expert-XinfengSonaga-fire-1,XinfengSonaga-fire-1,,,,expert-66,
auto-XinfengSonaga-firewood-1,XinfengSonaga-firewood-1,,,,auto-74,
expert-XinfengSonaga-five-1,XinfengSonaga-five-1,,,,expert-69,
auto-XinfengSonaga-five-1,XinfengSonaga-five-1,,,,auto-77,
expert-XinfengSonaga-flat-1,XinfengSonaga-flat-1,,,,expert-135,
auto-XinfengSonaga-four-1,XinfengSonaga-four-1,,,,auto-81,
expert-XinfengSonaga-garlic-1,XinfengSonaga-garlic-1,,,,expert-85,
expert-XinfengSonaga-give-1,XinfengSonaga-give-1,,,,expert-147,
auto-XinfengSonaga-give-1,XinfengSonaga-give-1,,,,auto-86,
auto-XinfengSonaga-goout-1,XinfengSonaga-goout-1,,,,auto-87,
expert-XinfengSonaga-green-1,XinfengSonaga-green-1,,,,expert-158,
expert-XinfengSonaga-hornanatomy-1,XinfengSonaga-hornanatomy-1,,,,expert-177,
expert-XinfengSonaga-leaf-1,XinfengSonaga-leaf-1,,,,expert-103,
expert-XinfengSonaga-liver-1,XinfengSonaga-liver-1,,,,expert-112,
auto-XinfengSonaga-long-1,XinfengSonaga-long-1,,,,auto-108,
expert-XinfengSonaga-lung-1,XinfengSonaga-lung-1,,,,expert-215,
auto-XinfengSonaga-lung-1,XinfengSonaga-lung-1,,,,auto-113,
auto-XinfengSonaga-meat-1,XinfengSonaga-meat-1,,,,auto-121,
expert-XinfengSonaga-mother-1,XinfengSonaga-mother-1,,,,expert-224,
auto-XinfengSonaga-mouth-1,XinfengSonaga-mouth-1,,,,auto-124,
expert-XinfengSonaga-mud-1,XinfengSonaga-mud-1,,,,expert-229,
auto-XinfengSonaga-mud-1,XinfengSonaga-mud-1,,,,auto-125,
expert-XinfengSonaga-name-1,XinfengSonaga-name-1,,名字 MC mjieng dziH,,expert-230,
expert-XinfengSonaga-new-1,XinfengSonaga-new-1,,,,expert-143,
expert-XinfengSonaga-nine-1,XinfengSonaga-nine-1,,,,expert-144,
auto-XinfengSonaga-nine-1,XinfengSonaga-nine-1,,,,auto-137,
auto-XinfengSonaga-oldaged-1,XinfengSonaga-oldaged-1,,,,auto-143,
expert-XinfengSonaga-oldersister-1,XinfengSonaga-oldersister-1,,,,expert-246,
expert-XinfengSonaga-one-1,XinfengSonaga-one-1,,,,expert-149,
expert-XinfengSonaga-open-1,XinfengSonaga-open-1,,,,expert-249,
auto-XinfengSonaga-open-1,XinfengSonaga-open-1,,,,auto-148,
expert-XinfengSonaga-open-2,XinfengSonaga-open-2,,,,expert-250,
auto-XinfengSonaga-open-2,XinfengSonaga-open-2,,,,auto-149,
expert-XinfengSonaga-pillow-1,XinfengSonaga-pillow-1,,,,expert-264,
auto-XinfengSonaga-pillow-1,XinfengSonaga-pillow-1,,,,auto-154,
auto-XinfengSonaga-plantsomething-1,XinfengSonaga-plantsomething-1,,,,auto-155,
expert-XinfengSonaga-push-1,XinfengSonaga-push-1,,,,expert-275,
auto-XinfengSonaga-push-1,XinfengSonaga-push-1,,,,auto-160,
expert-XinfengSonaga-river-1,XinfengSonaga-river-1,,,,expert-287,
expert-XinfengSonaga-salt-1,XinfengSonaga-salt-1,,,,expert-298,
auto-XinfengSonaga-salt-1,XinfengSonaga-salt-1,,,,auto-174,
expert-XinfengSonaga-sew-1,XinfengSonaga-sew-1,,,,expert-310,
auto-XinfengSonaga-sharp-1,XinfengSonaga-sharp-1,,,,auto-181,
expert-XinfengSonaga-shoot-1,XinfengSonaga-shoot-1,,,,expert-321,
auto-XinfengSonaga-shoot-1,XinfengSonaga-shoot-1,,,,auto-184,
auto-XinfengSonaga-shut-1,XinfengSonaga-shut-1,,,,auto-187,
expert-XinfengSonaga-sit-1,XinfengSonaga-sit-1,,,,expert-329,
auto-XinfengSonaga-sit-1,XinfengSonaga-sit-1,,,,auto-190,
auto-XinfengSonaga-skin-1,XinfengSonaga-skin-1,,,,auto-192,
expert-XinfengSonaga-slow-1,XinfengSonaga-slow-1,,,,expert-334,
auto-XinfengSonaga-slow-1,XinfengSonaga-slow-1,,,,auto-196,
expert-XinfengSonaga-small-1,XinfengSonaga-small-1,,Hmong-Mien,,expert-338,
auto-XinfengSonaga-smellperceive-1,XinfengSonaga-smellperceive-1,,,,auto-198,
auto-XinfengSonaga-soft-1,XinfengSonaga-soft-1,,,,auto-202,
expert-XinfengSonaga-soninlaw-1,XinfengSonaga-soninlaw-1,,,,expert-175,
expert-XinfengSonaga-spicy-1,XinfengSonaga-spicy-1,,,,expert-178,
expert-XinfengSonaga-stand-1,XinfengSonaga-stand-1,,,,expert-365,
auto-XinfengSonaga-stand-1,XinfengSonaga-stand-1,,,,auto-206,
auto-XinfengSonaga-straight-1,XinfengSonaga-straight-1,,,,auto-213,
expert-XinfengSonaga-swim-1,XinfengSonaga-swim-1,,,,expert-377,
expert-XinfengSonaga-tea-1,XinfengSonaga-tea-1,,,,expert-188,
auto-XinfengSonaga-tea-1,XinfengSonaga-tea-1,,,,auto-218,
auto-XinfengSonaga-tell-1,XinfengSonaga-tell-1,,,,auto-219,
auto-XinfengSonaga-thick-1,XinfengSonaga-thick-1,,,,auto-221,
auto-XinfengSonaga-thou-1,XinfengSonaga-thou-1,,,,auto-225,
expert-XinfengSonaga-three-1,XinfengSonaga-three-1,,,,expert-192,
expert-XinfengSonaga-tiger-1,XinfengSonaga-tiger-1,,,,expert-193,
expert-XinfengSonaga-two-1,XinfengSonaga-two-1,,,,expert-402,
auto-XinfengSonaga-two-1,XinfengSonaga-two-1,,,,auto-231,
expert-XinfengSonaga-untie-1,XinfengSonaga-untie-1,,,,expert-405,
auto-XinfengSonaga-untie-1,XinfengSonaga-untie-1,,,,auto-233,
auto-XinfengSonaga-urine-1,XinfengSonaga-urine-1,,,,auto-235,
auto-XinfengSonaga-wet-1,XinfengSonaga-wet-1,,,,auto-245,
expert-XinfengSonaga-white-1,XinfengSonaga-white-1,,,,expert-422,
auto-XinfengSonaga-white-1,XinfengSonaga-white-1,,,,auto-246,
auto-XinfengSonaga-wing-2,XinfengSonaga-wing-2,,,,auto-250,
expert-DahuaYantan-arrow-1,DahuaYantan-arrow-1,,,,expert-4,
auto-DahuaYantan-arrow-1,DahuaYantan-arrow-1,,,,auto-4,
expert-DahuaYantan-aubergine-1,DahuaYantan-aubergine-1,,,,expert-15,
auto-DahuaYantan-aubergine-1,DahuaYantan-aubergine-1,,,,auto-5,
expert-DahuaYantan-bad-1,DahuaYantan-bad-1,,,,expert-6,
auto-DahuaYantan-bad-1,DahuaYantan-bad-1,,,,auto-6,
expert-DahuaYantan-be-1,DahuaYantan-be-1,,,,expert-8,
auto-DahuaYantan-be-1,DahuaYantan-be-1,,,,auto-10,
expert-DahuaYantan-beanorpea-1,DahuaYantan-beanorpea-1,,,,expert-13,
auto-DahuaYantan-beanorpea-1,DahuaYantan-beanorpea-1,,,,auto-14,
expert-DahuaYantan-beard-1,DahuaYantan-beard-1,,,,expert-27,
expert-DahuaYantan-big-1,DahuaYantan-big-1,,,,expert-17,
auto-DahuaYantan-big-1,DahuaYantan-big-1,,,,auto-16,
expert-DahuaYantan-blowwithmouth-1,DahuaYantan-blowwithmouth-1,,,,expert-23,
auto-DahuaYantan-blowwithmouth-1,DahuaYantan-blowwithmouth-1,,,,auto-21,
expert-DahuaYantan-body-1,DahuaYantan-body-1,,,,expert-25,
auto-DahuaYantan-body-1,DahuaYantan-body-1,,,,auto-23,
expert-DahuaYantan-bow-1,DahuaYantan-bow-1,,,,expert-28,
auto-DahuaYantan-bow-1,DahuaYantan-bow-1,,,,auto-25,
expert-DahuaYantan-branch-1,DahuaYantan-branch-1,,,,expert-37,
expert-DahuaYantan-bright-1,DahuaYantan-bright-1,,,,expert-36,
expert-DahuaYantan-butterfly-1,DahuaYantan-butterfly-1,,,,expert-38,
expert-DahuaYantan-caprinegoatorsheep-1,DahuaYantan-caprinegoatorsheep-1,,,,expert-42,
auto-DahuaYantan-caprinegoatorsheep-1,DahuaYantan-caprinegoatorsheep-1,,,,auto-28,
expert-DahuaYantan-cat-1,DahuaYantan-cat-1,,,,expert-45,
auto-DahuaYantan-cat-1,DahuaYantan-cat-1,,,,auto-29,
expert-DahuaYantan-cattle-1,DahuaYantan-cattle-1,,,,expert-39,
expert-DahuaYantan-chicken-1,DahuaYantan-chicken-1,,Sinitic 雞 kej,,expert-49,
auto-DahuaYantan-chicken-1,DahuaYantan-chicken-1,,,,auto-30,
expert-DahuaYantan-claw-1,DahuaYantan-claw-1,,,,expert-54,
auto-DahuaYantan-claw-1,DahuaYantan-claw-1,,,,auto-31,
expert-DahuaYantan-clothes-1,DahuaYantan-clothes-1,,,,expert-57,
auto-DahuaYantan-cloud-1,DahuaYantan-cloud-1,,,,auto-33,
expert-DahuaYantan-come-1,DahuaYantan-come-1,,,,expert-64,
auto-DahuaYantan-come-1,DahuaYantan-come-1,,,,auto-38,
expert-DahuaYantan-correctright-1,DahuaYantan-correctright-1,,Sinitic 对,,expert-70,
auto-DahuaYantan-correctright-1,DahuaYantan-correctright-1,,,,auto-40,
expert-DahuaYantan-cotton-1,DahuaYantan-cotton-1,,,,expert-72,
expert-DahuaYantan-die-1,DahuaYantan-die-1,,,,expert-83,
auto-DahuaYantan-die-1,DahuaYantan-die-1,,,,auto-45,
expert-DahuaYantan-difficult-1,DahuaYantan-difficult-1,,,,expert-84,
auto-DahuaYantan-difficult-1,DahuaYantan-difficult-1,,,,auto-46,
expert-DahuaYantan-dig-1,DahuaYantan-dig-1,,Sinitic 挖 'weat,,expert-86,
auto-DahuaYantan-dig-1,DahuaYantan-dig-1,,,,auto-48,
expert-DahuaYantan-egg-1,DahuaYantan-egg-1,,,,expert-52,
expert-DahuaYantan-eight-1,DahuaYantan-eight-1,,Sinitic 八 MC peat,,expert-110,
auto-DahuaYantan-eight-1,DahuaYantan-eight-1,,,,auto-57,
expert-DahuaYantan-empty-1,DahuaYantan-empty-1,,Sinitic 空 MC khuwng,,expert-113,
auto-DahuaYantan-empty-1,DahuaYantan-empty-1,,,,auto-58,
expert-DahuaYantan-face-1,DahuaYantan-face-1,,,,expert-115,
auto-DahuaYantan-face-1,DahuaYantan-face-1,,,,auto-61,
expert-DahuaYantan-fatobese-1,DahuaYantan-fatobese-1,,,,expert-123,
auto-DahuaYantan-fatobese-1,DahuaYantan-fatobese-1,,,,auto-66,
expert-DahuaYantan-father-1,DahuaYantan-father-1,,,,expert-126,
auto-DahuaYantan-father-1,DahuaYantan-father-1,,,,auto-67,
expert-DahuaYantan-fearbeafraid-1,DahuaYantan-fearbeafraid-1,,,,expert-131,
auto-DahuaYantan-fearbeafraid-1,DahuaYantan-fearbeafraid-1,,,,auto-72,
expert-DahuaYantan-few-1,DahuaYantan-few-1,,Sinitic 少 MC syewX,,expert-67,
expert-DahuaYantan-fire-1,DahuaYantan-fire-1,,Sinitic,,expert-132,
expert-DahuaYantan-fish-1,DahuaYantan-fish-1,,,,expert-133,
auto-DahuaYantan-fish-1,DahuaYantan-fish-1,,,,auto-75,
expert-DahuaYantan-flat-1,DahuaYantan-flat-1,,Sinitic,,expert-135,
auto-DahuaYantan-flat-1,DahuaYantan-flat-1,,,,auto-78,
expert-DahuaYantan-flower-1,DahuaYantan-flower-1,,Sinitic,,expert-138,
auto-DahuaYantan-flower-1,DahuaYantan-flower-1,,,,auto-79,
expert-DahuaYantan-four-1,DahuaYantan-four-1,,Sinitic,,expert-139,
expert-DahuaYantan-friend-1,DahuaYantan-friend-1,,Mandarin,,expert-80,
auto-DahuaYantan-friend-1,DahuaYantan-friend-1,,,,auto-82,
expert-DahuaYantan-frog-1,DahuaYantan-frog-1,,,,expert-140,
auto-DahuaYantan-frog-1,DahuaYantan-frog-1,,,,auto-83,
expert-DahuaYantan-garlic-1,DahuaYantan-garlic-1,,,,expert-87,
auto-DahuaYantan-garlic-1,DahuaYantan-garlic-1,,,,auto-84,
expert-DahuaYantan-goout-1,DahuaYantan-goout-1,,,,expert-151,
expert-DahuaYantan-green-1,DahuaYantan-green-1,,Sinitic,,expert-158,
auto-DahuaYantan-green-1,DahuaYantan-green-1,,,,auto-90,
expert-DahuaYantan-guest-1,DahuaYantan-guest-1,,Sinitic,,expert-160,
expert-DahuaYantan-hat-1,DahuaYantan-hat-1,,Sinitic,,expert-164,
auto-DahuaYantan-hat-1,DahuaYantan-hat-1,,,,auto-93,
expert-DahuaYantan-heorshe-1,DahuaYantan-heorshe-1,,,,expert-165,
auto-DahuaYantan-heorshe-1,DahuaYantan-heorshe-1,,,,auto-94,
expert-DahuaYantan-heart-1,DahuaYantan-heart-1,,,,expert-100,
expert-DahuaYantan-hornanatomy-1,DahuaYantan-hornanatomy-1,,,,expert-177,
auto-DahuaYantan-hornanatomy-1,DahuaYantan-hornanatomy-1,,,,auto-97,
expert-DahuaYantan-hundred-1,DahuaYantan-hundred-1,,,,expert-182,
auto-DahuaYantan-hundred-1,DahuaYantan-hundred-1,,,,auto-100,
expert-DahuaYantan-iron-1,DahuaYantan-iron-1,,Sinitic,,expert-101,
expert-DahuaYantan-leaf-1,DahuaYantan-leaf-1,,,,expert-103,
expert-DahuaYantan-lightweight-1,DahuaYantan-lightweight-1,,,,expert-204,
auto-DahuaYantan-lightweight-1,DahuaYantan-lightweight-1,,,,auto-106,
expert-DahuaYantan-many-1,DahuaYantan-many-1,,,,expert-217,
auto-DahuaYantan-many-1,DahuaYantan-many-1,,,,auto-115,
expert-DahuaYantan-meat-1,DahuaYantan-meat-1,,,,expert-220,
auto-DahuaYantan-meat-1,DahuaYantan-meat-1,,,,auto-120,
expert-DahuaYantan-mud-1,DahuaYantan-mud-1,,,,expert-229,
auto-DahuaYantan-mud-1,DahuaYantan-mud-1,,,,auto-125,
expert-DahuaYantan-name-1,DahuaYantan-name-1,,名字 MC mjieng dziH,,expert-230,
auto-DahuaYantan-name-1,DahuaYantan-name-1,,,,auto-126,
expert-DahuaYantan-needleforsewing-1,DahuaYantan-needleforsewing-1,,Sinitic,,expert-236,
auto-DahuaYantan-needleforsewing-1,DahuaYantan-needleforsewing-1,,,,auto-133,
expert-DahuaYantan-new-1,DahuaYantan-new-1,,,,expert-237,
auto-DahuaYantan-new-1,DahuaYantan-new-1,,,,auto-134,
expert-DahuaYantan-nine-1,DahuaYantan-nine-1,,,,expert-144,
auto-DahuaYantan-nine-1,DahuaYantan-nine-1,,,,auto-136,
expert-DahuaYantan-not-1,DahuaYantan-not-1,,,,expert-238,
auto-DahuaYantan-not-1,DahuaYantan-not-1,,,,auto-139,
expert-DahuaYantan-oldaged-1,DahuaYantan-oldaged-1,,,,expert-243,
auto-DahuaYantan-oldaged-1,DahuaYantan-oldaged-1,,,,auto-142,
expert-DahuaYantan-olderbrother-1,DahuaYantan-olderbrother-1,,,,expert-245,
auto-DahuaYantan-olderbrother-1,DahuaYantan-olderbrother-1,,,,auto-144,
expert-DahuaYantan-oldersister-1,DahuaYantan-oldersister-1,,,,expert-246,
expert-DahuaYantan-open-1,DahuaYantan-open-1,,,,expert-249,
auto-DahuaYantan-open-1,DahuaYantan-open-1,,,,auto-150,
expert-DahuaYantan-orangefruit-1,DahuaYantan-orangefruit-1,,,,expert-153,
expert-DahuaYantan-person-1,DahuaYantan-person-1,,Sinitic 人 MC nyin,,expert-155,
expert-DahuaYantan-pig-1,DahuaYantan-pig-1,,,,expert-263,
auto-DahuaYantan-pig-1,DahuaYantan-pig-1,,,,auto-153,
expert-DahuaYantan-red-1,DahuaYantan-red-1,,Sinitic,,expert-163,
auto-DahuaYantan-red-1,DahuaYantan-red-1,,,,auto-166,
expert-DahuaYantan-river-1,DahuaYantan-river-1,,,,expert-288,
auto-DahuaYantan-river-1,DahuaYantan-river-1,,,,auto-169,
auto-DahuaYantan-rope-1,DahuaYantan-rope-1,,,,auto-171,
expert-DahuaYantan-round-1,DahuaYantan-round-1,,,,expert-294,
auto-DahuaYantan-round-1,DahuaYantan-round-1,,,,auto-173,
expert-DahuaYantan-salty-1,DahuaYantan-salty-1,,Sinitic,,expert-299,
expert-DahuaYantan-sand-1,DahuaYantan-sand-1,,,,expert-168,
auto-DahuaYantan-sand-1,DahuaYantan-sand-1,,,,auto-176,
expert-DahuaYantan-scratch-1,DahuaYantan-scratch-1,,,,expert-306,
expert-DahuaYantan-seven-1,DahuaYantan-seven-1,,,,expert-167,
auto-DahuaYantan-seven-1,DahuaYantan-seven-1,,,,auto-179,
expert-DahuaYantan-shoe-1,DahuaYantan-shoe-1,,Sinitic,,expert-319,
auto-DahuaYantan-shoe-1,DahuaYantan-shoe-1,,,,auto-183,
expert-DahuaYantan-shut-1,DahuaYantan-shut-1,,Sinitic,,expert-324,
auto-DahuaYantan-shut-1,DahuaYantan-shut-1,,,,auto-186,
expert-DahuaYantan-sick-1,DahuaYantan-sick-1,,Sinitic,,expert-326,
auto-DahuaYantan-sick-1,DahuaYantan-sick-1,,,,auto-188,
expert-DahuaYantan-sing-1,DahuaYantan-sing-1,,Sinitic,,expert-327,
expert-DahuaYantan-six-1,DahuaYantan-six-1,,Sinitic,,expert-170,
expert-DahuaYantan-slow-1,DahuaYantan-slow-1,,,,expert-172,
expert-DahuaYantan-slow-2,DahuaYantan-slow-2,,Sinitic,,expert-333,
auto-DahuaYantan-slow-2,DahuaYantan-slow-2,,,,auto-193,
expert-DahuaYantan-soft-1,DahuaYantan-soft-1,,Sinitic,,expert-344,
auto-DahuaYantan-soft-1,DahuaYantan-soft-1,,,,auto-200,
expert-DahuaYantan-soninlaw-1,DahuaYantan-soninlaw-1,,,,expert-174,
expert-DahuaYantan-sugar-1,DahuaYantan-sugar-1,,,,expert-372,
expert-DahuaYantan-swim-1,DahuaYantan-swim-1,,Sinitic,,expert-185,
expert-DahuaYantan-ten-1,DahuaYantan-ten-1,,Sinitic,,expert-379,
auto-DahuaYantan-ten-1,DahuaYantan-ten-1,,,,auto-220,
expert-DahuaYantan-thick-1,DahuaYantan-thick-1,,,,expert-381,
auto-DahuaYantan-thick-1,DahuaYantan-thick-1,,,,auto-222,
expert-DahuaYantan-thou-1,DahuaYantan-thou-1,,,,expert-386,
